stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,stop_short_name
101893,Southbound West Saanich at Durrance,48.550603,-123.439886,101893,0,,Southbound West Saanich at Durrance
101894,Northbound Central Saanich at Tanner,48.557129,-123.403416,101894,0,,Northbound Central Saanich at Tanner
101895,Southbound Central Saanich at Tanner,48.557105,-123.403619,101895,0,,Southbound Central Saanich at Tanner
101896,Northbound West Saanich at Durrance,48.551212,-123.440061,101896,0,,Northbound West Saanich at Durrance
101897,Northbound Central Saanich at Styan,48.559798,-123.403444,101897,0,,Northbound Central Saanich at Styan
101898,Eastbound Rocky Point at Cook,48.363002,-123.565500,101898,0,,Eastbound Rocky Point at Cook
101899,Northbound 6090 block West Saanich,48.554231,-123.438643,101899,0,,Northbound 6090 block West Saanich
101900,Southbound 6340 block West Saanich,48.554583,-123.438636,101900,0,,Southbound 6340 block West Saanich
101901,Southbound Central Saanich at Styan,48.560428,-123.403652,101901,0,,Southbound Central Saanich at Styan
101902,Southbound 4200 block Sooke,48.407484,-123.584193,101902,0,,Southbound 4200 block Sooke
101903,Eastbound 4480 block Sooke,48.399253,-123.589430,101903,0,,Eastbound 4480 block Sooke
101904,Northbound Central Saanich at Handy,48.562311,-123.403444,101904,0,,Northbound Central Saanich at Handy
101905,Westbound 4490 block Sooke,48.399103,-123.590296,101905,0,,Westbound 4490 block Sooke
101906,Southbound Central Saanich at Keating Cross,48.564529,-123.403641,101906,0,,Southbound Central Saanich at Keating Cross
101907,Northbound Central Saanich at Keating Cross,48.564833,-123.403438,101907,0,,Northbound Central Saanich at Keating Cross
101908,Eastbound Keating Cross at Mirah,48.565065,-123.406216,101908,0,,Eastbound Keating Cross at Mirah
101909,Westbound Keating Cross at Mirah,48.565207,-123.407248,101909,0,,Westbound Keating Cross at Mirah
101910,Southbound Central Saanich at Keating Cross,48.565767,-123.403621,101910,0,,Southbound Central Saanich at Keating Cross
101911,Eastbound Keating Cross at Veyaness,48.565060,-123.410053,101911,0,,Eastbound Keating Cross at Veyaness
101912,Southbound West Saanich at Old West Saanich,48.560926,-123.436651,101912,0,,Southbound West Saanich at Old West Saanich
101913,Northbound Central Saanich at Keating Cross,48.565864,-123.403430,101913,0,,Northbound Central Saanich at Keating Cross
101914,Northbound West Saanich at Old West Saanich,48.560891,-123.436456,101914,0,,Northbound West Saanich at Old West Saanich
101915,Westbound Keating Cross at Veyaness,48.565211,-123.410247,101915,0,,Westbound Keating Cross at Veyaness
101916,Northbound 4150 block Sooke,48.409568,-123.585264,101916,0,,Northbound 4150 block Sooke
101917,Eastbound Keating Cross at Rajpur,48.565064,-123.413115,101917,0,,Eastbound Keating Cross at Rajpur
101918,All Fun Recreation ,48.470996,-123.502513,101918,0,,All Fun Recreation
101919,Westbound Keating Cross at Rajpur,48.565199,-123.414366,101919,0,,Westbound Keating Cross at Rajpur
101920,Eastbound Keating Cross at Kirkpatrick,48.565056,-123.419288,101920,0,,Eastbound Keating Cross at Kirkpatrick
101921,Westbound Keating Cross at Oldfield,48.565211,-123.418361,101921,0,,Westbound Keating Cross at Oldfield
101923,Southbound 5110 block Sooke,48.394061,-123.627382,101923,0,,Southbound 5110 block Sooke
101924,Eastbound Keating Cross at Bryn,48.565707,-123.426475,101924,0,,Eastbound Keating Cross at Bryn
101925,Westbound Keating Cross at Bryn,48.565574,-123.427500,101925,0,,Westbound Keating Cross at Bryn
101926,Northbound Central Saanich at Cooperidge,48.569906,-123.403373,101926,0,,Northbound Central Saanich at Cooperidge
101927,Southbound Central Saanich at Cooperidge,48.569783,-123.403551,101927,0,,Southbound Central Saanich at Cooperidge
101928,Southbound West Saanich at Keating Cross,48.564570,-123.438115,101928,0,,Southbound West Saanich at Keating Cross
101929,Eastbound Keating Cross at West Saanich,48.565117,-123.437366,101929,0,,Eastbound Keating Cross at West Saanich
101930,Westbound Benvenuto at West Saanich,48.565255,-123.439603,101930,0,,Westbound Benvenuto at West Saanich
101931,Northbound West Saanich at Keating Cross,48.565845,-123.439043,101931,0,,Northbound West Saanich at Keating Cross
101932,Southbound West Saanich at Kersey,48.566768,-123.440072,101932,0,,Southbound West Saanich at Kersey
101933,Eastbound Benvenuto at Garden Gate,48.563781,-123.453512,101933,0,,Eastbound Benvenuto at Garden Gate
101934,Westbound Benvenuto at Trudeau,48.562986,-123.456121,101934,0,,Westbound Benvenuto at Trudeau
101935,Eastbound Benvenuto at Trudeau,48.562851,-123.456129,101935,0,,Eastbound Benvenuto at Trudeau
101936,Westbound Benvenuto at Garden Gate,48.563837,-123.453713,101936,0,,Westbound Benvenuto at Garden Gate
101937,Eastbound Sooke at Kangaroo,48.392936,-123.597963,101937,0,,Eastbound Sooke at Kangaroo
101938,Westbound 4670 block Sooke,48.393481,-123.596897,101938,0,,Westbound 4670 block Sooke
101939,Eastbound Benvenuto at Knott,48.566154,-123.447074,101939,0,,Eastbound Benvenuto at Knott
101940,Eastbound Wallace at Lydia,48.563330,-123.459154,101940,0,,Eastbound Wallace at Lydia
101941,Westbound Wallace at Lydia,48.563298,-123.458808,101941,0,,Westbound Wallace at Lydia
101942,Southbound East Saanich at Cooperidge,48.573269,-123.403751,101942,0,,Southbound East Saanich at Cooperidge
101943,Westbound Benvenuto at Knott,48.566306,-123.447437,101943,0,,Westbound Benvenuto at Knott
101944,Northbound East Saanich at Cooperidge,48.573931,-123.404075,101944,0,,Northbound East Saanich at Cooperidge
101945,Southbound Wallace at Woodward,48.564333,-123.460241,101945,0,,Southbound Wallace at Woodward
101946,Northbound Wallace at Woodward,48.564411,-123.460072,101946,0,,Northbound Wallace at Woodward
101947,Southbound 6870 block West Saanich,48.569070,-123.441497,101947,0,,Southbound 6870 block West Saanich
101948,Northbound 6880 block West Saanich,48.569274,-123.441316,101948,0,,Northbound 6880 block West Saanich
101949,Southbound Arbutus at finnerty,48.470823,-123.303213,101949,0,,Southbound Arbutus at finnerty
101950,Butchart Gardens,48.563097,-123.466557,101950,0,,Butchart Gardens
101951,Northbound Arbutus at Finnerty,48.470885,-123.303049,101951,0,,Northbound Arbutus at Finnerty
101952,Southbound 6760 block Wallace,48.565859,-123.461280,101952,0,,Southbound 6760 block Wallace
101953,Northbound 6770 block Wallace,48.566314,-123.461350,101953,0,,Northbound 6770 block Wallace
101954,Northbound East Saanich at Dogwood,48.577002,-123.406645,101954,0,,Northbound East Saanich at Dogwood
101955,Northbound East Saanich at Stellys Cross,48.579589,-123.408756,101955,0,,Northbound East Saanich at Stellys Cross
101956,Southbound Sooke at Impala,48.393836,-123.605616,101956,0,,Southbound Sooke at Impala
101957,Northbound Sooke at Impala,48.394316,-123.605978,101957,0,,Northbound Sooke at Impala
101958,Northbound Wallace at Springside,48.569579,-123.455630,101958,0,,Northbound Wallace at Springside
101959,Southbound West Saanich at Marchant,48.572727,-123.442677,101959,0,,Southbound West Saanich at Marchant
101960,Eastbound Wallace at McKenna,48.568760,-123.459363,101960,0,,Eastbound Wallace at McKenna
101961,Northbound West Saanich at Marchant,48.572897,-123.442585,101961,0,,Northbound West Saanich at Marchant
101962,Southbound Wallace at Springside,48.569815,-123.455531,101962,0,,Southbound Wallace at Springside
101963,Westbound Wallace at McKenna,48.568859,-123.459409,101963,0,,Westbound Wallace at McKenna
101964,Northbound Wallace at Llanfair,48.570693,-123.454007,101964,0,,Northbound Wallace at Llanfair
101965,Southbound 4880 block Sooke,48.396504,-123.609291,101965,0,,Southbound 4880 block Sooke
101966,Southbound Wallace at Marin Park,48.571789,-123.452695,101966,0,,Southbound Wallace at Marin Park
101967,Northbound 4880 block Sooke,48.396861,-123.609453,101967,0,,Northbound 4880 block Sooke
101968,Southbound East Saanich at Stellys Cross,48.579917,-123.409191,101968,0,,Southbound East Saanich at Stellys Cross
101969,Westbound 7200 block Wallace,48.576088,-123.433319,101969,0,,Westbound 7200 block Wallace
101971,Eastbound Wallace at Marchant,48.572718,-123.451049,101971,0,,Eastbound Wallace at Marchant
101972,Southbound East Saanich at Dogwood,48.576944,-123.406823,101972,0,,Southbound East Saanich at Dogwood
101973,Northbound West Saanich at Columbia,48.574722,-123.444344,101973,0,,Northbound West Saanich at Columbia
101974,Southbound West Saanich at Wallace,48.574834,-123.444792,101974,0,,Southbound West Saanich at Wallace
101975,Eastbound Wallace at Sluggett,48.573899,-123.449050,101975,0,,Eastbound Wallace at Sluggett
101977,Eastbound Marchant at Hagan,48.572364,-123.457697,101977,0,,Eastbound Marchant at Hagan
101980,Eastbound 4960 block Sooke,48.397936,-123.614364,101980,0,,Eastbound 4960 block Sooke
101982,Southbound West Saanich at Clarke,48.575978,-123.446610,101982,0,,Southbound West Saanich at Clarke
101983,Southbound Brentwood at Marchant,48.572526,-123.461037,101983,0,,Southbound Brentwood at Marchant
101984,Northbound Wallace at Stellys Cross,48.580113,-123.425667,101984,0,,Northbound Wallace at Stellys Cross
101985,Northbound West Saanich at Clarke,48.576237,-123.446528,101985,0,,Northbound West Saanich at Clarke
101986,Southbound Wallace at Stellys Cross,48.579868,-123.425980,101986,0,,Southbound Wallace at Stellys Cross
101987,Westbound 4960 block Sooke,48.398074,-123.614840,101987,0,,Westbound 4960 block Sooke
101988,Eastbound Stellys Cross at Tomlinson,48.579659,-123.431954,101988,0,,Eastbound Stellys Cross at Tomlinson
101989,Westbound 1610 block Stellys Cross,48.579784,-123.432747,101989,0,,Westbound 1610 block Stellys Cross
101990,Southbound Wallace at White,48.584435,-123.423784,101990,0,,Southbound Wallace at White
101991,Eastbound Brentwood at Sluggett,48.573671,-123.462175,101991,0,,Eastbound Brentwood at Sluggett
101992,Eastbound 1510 block Stellys Cross,48.579652,-123.436868,101992,0,,Eastbound 1510 block Stellys Cross
101994,Westbound 1530 block Stellys Cross,48.579789,-123.436088,101994,0,,Westbound 1530 block Stellys Cross
101996,Southbound 7360 block East Saanich,48.582448,-123.411810,101996,0,,Southbound 7360 block East Saanich
101998,Westbound Verdier at West Saanich,48.577959,-123.450401,101998,0,,Westbound Verdier at West Saanich
101999,Westbound 7220 block West Saanich,48.578508,-123.449903,101999,0,,Westbound 7220 block West Saanich
102002,Eastbound Stellys Cross at Early,48.579633,-123.445662,102002,0,,Eastbound Stellys Cross at Early
102003,Westbound Verdier at Holly Park,48.577930,-123.455620,102003,0,,Westbound Verdier at Holly Park
102004,Westbound Stellys Cross at Early,48.579768,-123.445714,102004,0,,Westbound Stellys Cross at Early
102005,Eastbound Sooke at Connie,48.397347,-123.619224,102005,0,,Eastbound Sooke at Connie
102009,Northbound Wallace at White,48.584473,-123.423554,102009,0,,Northbound Wallace at White
102010,Eastbound Stellys Cross at West Saanich,48.579672,-123.450750,102010,0,,Eastbound Stellys Cross at West Saanich
102011,Westbound East Saanich at Veyaness,48.585491,-123.416552,102011,0,,Westbound East Saanich at Veyaness
102013,Eastbound West Saanich at Dignan,48.578342,-123.450153,102013,0,,Eastbound West Saanich at Dignan
102014,Westbound Verdier at Hagan,48.577948,-123.458271,102014,0,,Westbound Verdier at Hagan
102015,Northbound 7370 block East Saanich,48.582665,-123.411836,102015,0,,Northbound 7370 block East Saanich
102016,Southbound 7150 block Brentwood,48.576651,-123.464741,102016,0,,Southbound 7150 block Brentwood
102018,Bay C at McTavish Exchange,48.630159,-123.413070,102018,0,,Bay C at McTavish Exchange
102020,Bay D at McTavish Exchange,48.630160,-123.413271,102020,0,,Bay D at McTavish Exchange
102021,Eastbound East Saanich at Veyaness,48.585672,-123.417470,102021,0,,Eastbound East Saanich at Veyaness
102022,Westbound Verdier at Keally,48.577951,-123.463055,102022,0,,Westbound Verdier at Keally
102023,Northbound Wallace at Hovey,48.586609,-123.422523,102023,0,,Northbound Wallace at Hovey
102024,Southbound Wallace at Hovey,48.586521,-123.422775,102024,0,,Southbound Wallace at Hovey
102025,Northbound East Saanich at Hovey,48.587895,-123.419061,102025,0,,Northbound East Saanich at Hovey
102026,Northbound Wallace at Prosser,48.588522,-123.421728,102026,0,,Northbound Wallace at Prosser
102027,Northbound 5100 block Sooke,48.394698,-123.626753,102027,0,,Northbound 5100 block Sooke
102029,Westbound Sooke at Connie,48.397294,-123.619944,102029,0,,Westbound Sooke at Connie
102030,Southbound East Saanich at Prosser,48.588287,-123.419365,102030,0,,Southbound East Saanich at Prosser
102032,Bay F at McTavish Exchange,48.630327,-123.413189,102032,0,,Bay F at McTavish Exchange
102033,Southbound Wallace at Cultra,48.592018,-123.421797,102033,0,,Southbound Wallace at Cultra
102035,Southbound 7450 block West Saanich,48.583811,-123.457689,102035,0,,Southbound 7450 block West Saanich
102036,Eastbound Mt Newton Cross at Stautw,48.592985,-123.390009,102036,0,,Eastbound Mt Newton Cross at Stautw
102037,Northbound 7460 block West Saanich,48.584273,-123.458056,102037,0,,Northbound 7460 block West Saanich
102038,Bay G at McTavish Exchange,48.630324,-123.412958,102038,0,,Bay G at McTavish Exchange
102040,Eastbound Mt Newton Cross at Hermwood,48.594102,-123.396276,102040,0,,Eastbound Mt Newton Cross at Hermwood
102041,Eastbound 5140 block Sooke,48.394412,-123.631327,102041,0,,Eastbound 5140 block Sooke
102042,Eastbound Mt Newton Cross at Patricia Bay,48.594069,-123.399940,102042,0,,Eastbound Mt Newton Cross at Patricia Bay
102043,Westbound 2480 block Mt Newton Cross,48.594231,-123.396876,102043,0,,Westbound 2480 block Mt Newton Cross
102044,Bay B at McTavish Exchange,48.630045,-123.412439,102044,0,,Bay B at McTavish Exchange
102045,Westbound 2440 block Mt Newton Cross,48.594208,-123.399931,102045,0,,Westbound 2440 block Mt Newton Cross
102046,Eastbound Mt Newton Cross at Central Saanich,48.594060,-123.402915,102046,0,,Eastbound Mt Newton Cross at Central Saanich
102047,Southbound Wallace at Prosser,48.589109,-123.421851,102047,0,,Southbound Wallace at Prosser
102048,Bay A at McTavish Exchange,48.629046,-123.411607,102048,0,,Bay A at McTavish Exchange
102049,Westbound Mt Newton Cross at Central Saanich,48.594193,-123.404003,102049,0,,Westbound Mt Newton Cross at Central Saanich
102050,Eastbound 2170 block Mt Newton Cross,48.594059,-123.409470,102050,0,,Eastbound 2170 block Mt Newton Cross
102051,Southbound Lochside at Mt Newton Cross,48.594538,-123.394744,102051,0,,Southbound Lochside at Mt Newton Cross
102052,Northbound Wallace at Cultra,48.592707,-123.421354,102052,0,,Northbound Wallace at Cultra
102053,Westbound 5150 block Sooke,48.395084,-123.633085,102053,0,,Westbound 5150 block Sooke
102054,Bay A at Saanichton Exchange,48.593581,-123.416853,102054,0,,Bay A at Saanichton Exchange
102055,Westbound 2150 block Mt Newton Cross,48.594187,-123.410426,102055,0,,Westbound 2150 block Mt Newton Cross
102056,Northbound 1890 block Gillespie,48.391641,-123.631520,102056,0,,Northbound 1890 block Gillespie
102057,Bay B at Saanichton Exchange,48.593674,-123.417041,102057,0,,Bay B at Saanichton Exchange
102058,Northbound Lochside at Ferguson,48.595617,-123.394557,102058,0,,Northbound Lochside at Ferguson
102059,Southbound 1890 block Gillespie,48.391561,-123.631684,102059,0,,Southbound 1890 block Gillespie
102060,Bay C at Saanichton Exchange,48.594129,-123.416381,102060,0,,Bay C at Saanichton Exchange
102061,Northbound 1590 block Gillespie,48.384031,-123.629742,102061,0,,Northbound 1590 block Gillespie
102062,Bay D at Saanichton Exchange,48.594242,-123.416305,102062,0,,Bay D at Saanichton Exchange
102063,Southbound 1610 block Gillespie,48.384463,-123.630197,102063,0,,Southbound 1610 block Gillespie
102064,Southbound 2430 block Driftwood,48.396146,-123.722069,102064,0,,Southbound 2430 block Driftwood
102065,Eastbound Wallace at Mt Newton Cross,48.594436,-123.419631,102065,0,,Eastbound Wallace at Mt Newton Cross
102066,Southbound Wallace at Lisnoe,48.594018,-123.420538,102066,0,,Southbound Wallace at Lisnoe
102067,Peninsula Hospital Main,48.596022,-123.410314,102067,0,,Peninsula Hospital Main
102069,Northbound Sooke at Glinz Lake,48.393430,-123.636421,102069,0,,Northbound Sooke at Glinz Lake
102070,Southbound Lochside at James Island,48.598737,-123.394767,102070,0,,Southbound Lochside at James Island
102071,Northbound East Saanich at Patterson,48.596590,-123.416758,102071,0,,Northbound East Saanich at Patterson
102072,Southbound East Saanich at Polo Park,48.596753,-123.416958,102072,0,,Southbound East Saanich at Polo Park
102073,Southbound Sooke at Polymede,48.393418,-123.636635,102073,0,,Southbound Sooke at Polymede
102074,Northbound Lochside at James Island,48.599196,-123.394604,102074,0,,Northbound Lochside at James Island
102075,Southbound Lochside at Wakeman,48.600383,-123.395716,102075,0,,Southbound Lochside at Wakeman
102076,Northbound 1300 block Gillespie,48.372385,-123.632679,102076,0,,Northbound 1300 block Gillespie
102077,Northbound Lochside at Wakeman,48.600629,-123.395714,102077,0,,Northbound Lochside at Wakeman
102078,Southbound 1260 block Gillespie,48.370527,-123.633203,102078,0,,Southbound 1260 block Gillespie
102079,Southbound East Saanich at Polo Park,48.599490,-123.416906,102079,0,,Southbound East Saanich at Polo Park
102080,Eastbound 8020 block East Saanich,48.600186,-123.416695,102080,0,,Eastbound 8020 block East Saanich
102081,Southbound 5260 block Sooke,48.388605,-123.643727,102081,0,,Southbound 5260 block Sooke
102082,Southbound Lochside at Newman,48.603821,-123.396186,102082,0,,Southbound Lochside at Newman
102083,Southbound 5320 block Sooke,48.387640,-123.647793,102083,0,,Southbound 5320 block Sooke
102084,Northbound 8170 block Lochside,48.604062,-123.395972,102084,0,,Northbound 8170 block Lochside
102085,Northbound 5330 block Sooke,48.388315,-123.648441,102085,0,,Northbound 5330 block Sooke
102086,Northbound East Saanich at Newman,48.602603,-123.417106,102086,0,,Northbound East Saanich at Newman
102087,Southbound East Saanich at Newman,48.602495,-123.417289,102087,0,,Southbound East Saanich at Newman
102088,Eastbound Gillespie at Mt Matheson,48.358690,-123.633775,102088,0,,Eastbound Gillespie at Mt Matheson
102089,Southbound Lochside at Cascade,48.606412,-123.396508,102089,0,,Southbound Lochside at Cascade
102090,Westbound 1000 block Gillespie,48.358026,-123.635788,102090,0,,Westbound 1000 block Gillespie
102091,Northbound Lochside at Cascade,48.606611,-123.396423,102091,0,,Northbound Lochside at Cascade
102092,Southbound 5370 block Sooke,48.390557,-123.651302,102092,0,,Southbound 5370 block Sooke
102093,Northbound 5380 block Sooke,48.390806,-123.651145,102093,0,,Northbound 5380 block Sooke
102094,Southbound East Saanich at Haldon,48.606590,-123.419101,102094,0,,Southbound East Saanich at Haldon
102095,Northbound Sunriver at Riverstone,48.397050,-123.721177,102095,0,,Northbound Sunriver at Riverstone
102096,Northbound East Saanich at Haldon,48.606790,-123.419073,102096,0,,Northbound East Saanich at Haldon
102097,Westbound 5460 block Sooke,48.394831,-123.655124,102097,0,,Westbound 5460 block Sooke
102098,Southbound West Saanich at Mt Newton Cross,48.599037,-123.465876,102098,0,,Southbound West Saanich at Mt Newton Cross
102099,Northbound West Saanich at Mt Newton Cross,48.599547,-123.466012,102099,0,,Northbound West Saanich at Mt Newton Cross
102100,Southbound 8380 block Lochside,48.610086,-123.399251,102100,0,,Southbound 8380 block Lochside
102101,Northbound 8390 block Lochside,48.610389,-123.399290,102101,0,,Northbound 8390 block Lochside
102102,Westbound Sooke at Ludlow,48.394189,-123.657958,102102,0,,Westbound Sooke at Ludlow
102103,Eastbound 5460 block Sooke,48.394670,-123.655592,102103,0,,Eastbound 5460 block Sooke
102104,Northbound E Sooke Rd at Gillespie,48.354448,-123.642461,102104,0,,Northbound E Sooke Rd at Gillespie
102105,Westbound Sooke at Laidlaw,48.393017,-123.661183,102105,0,,Westbound Sooke at Laidlaw
102106,Eastbound Sooke at Ludlow,48.394038,-123.657998,102106,0,,Eastbound Sooke at Ludlow
102107,Eastbound E Sooke Rd at Gillespie,48.354356,-123.642618,102107,0,,Eastbound E Sooke Rd at Gillespie
102108,Northbound Lochside at Wardle,48.614340,-123.401274,102108,0,,Northbound Lochside at Wardle
102109,Eastbound Sooke at Laidlaw,48.392996,-123.660865,102109,0,,Eastbound Sooke at Laidlaw
102110,Southbound Lochside at Wardle,48.614260,-123.401420,102110,0,,Southbound Lochside at Wardle
102112,Southbound East Saanich at Barrett,48.613478,-123.416135,102112,0,,Southbound East Saanich at Barrett
102113,Northbound East Saanich at Barrett,48.613664,-123.415906,102113,0,,Northbound East Saanich at Barrett
102116,Eastbound E Sooke Rd at Boardman,48.358003,-123.646528,102116,0,,Eastbound E Sooke Rd at Boardman
102117,Westbound E Sooke Rd at Boardman,48.358619,-123.648586,102117,0,,Westbound E Sooke Rd at Boardman
102118,Southbound West Saanich at McPhail,48.604461,-123.471827,102118,0,,Southbound West Saanich at McPhail
102121,Northbound West Saanich at McPhail,48.605251,-123.472372,102121,0,,Northbound West Saanich at McPhail
102127,Eastbound Sooke at Harbourview,48.391063,-123.666944,102127,0,,Eastbound Sooke at Harbourview
102130,Southbound Lochside at Lowe,48.618321,-123.404592,102130,0,,Southbound Lochside at Lowe
102131,Westbound Sooke at Harbourview,48.391198,-123.666960,102131,0,,Westbound Sooke at Harbourview
102133,Eastbound E Sooke at Parkheights,48.358255,-123.655862,102133,0,,Eastbound E Sooke at Parkheights
102134,Westbound E Sooke Rd at Parkheights,48.358381,-123.655951,102134,0,,Westbound E Sooke Rd at Parkheights
102135,Southbound East Saanich at Dean Park,48.617955,-123.416640,102135,0,,Southbound East Saanich at Dean Park
102136,Northbound East Saanich at Lowe,48.618340,-123.416438,102136,0,,Northbound East Saanich at Lowe
102137,Northbound Lochside at Lowe,48.618384,-123.404413,102137,0,,Northbound Lochside at Lowe
102140,Northbound West Saanich at Lawrence,48.609709,-123.474121,102140,0,,Northbound West Saanich at Lawrence
102143,Southbound 8800 block East Saanich,48.620935,-123.417642,102143,0,,Southbound 8800 block East Saanich
102144,Northbound 8800 block East Saanich,48.620740,-123.417371,102144,0,,Northbound 8800 block East Saanich
102145,Northbound 5900 block E Sooke Rd,48.359903,-123.660858,102145,0,,Northbound 5900 block E Sooke Rd
102146,Eastbound 5890 block E Sooke Rd,48.359637,-123.660709,102146,0,,Eastbound 5890 block E Sooke Rd
102147,Westbound Sooke at Saseenos,48.390999,-123.671070,102147,0,,Westbound Sooke at Saseenos
102148,Southbound West Saanich at Lawrence,48.610863,-123.473812,102148,0,,Southbound West Saanich at Lawrence
102150,Eastbound Sooke at Saseenos,48.390844,-123.671943,102150,0,,Eastbound Sooke at Saseenos
102152,Northbound 8890 block Lochside,48.623585,-123.407983,102152,0,,Northbound 8890 block Lochside
102153,Southbound 8880 block Lochside,48.623551,-123.408149,102153,0,,Southbound 8880 block Lochside
102154,Westbound Sooke at Woodlands,48.390741,-123.676771,102154,0,,Westbound Sooke at Woodlands
102157,Eastbound Sooke at Woodlands,48.390511,-123.677111,102157,0,,Eastbound Sooke at Woodlands
102158,Southbound East Saanich at Bazan Bay,48.624772,-123.418798,102158,0,,Southbound East Saanich at Bazan Bay
102160,Northbound East Saanich at Forest Park,48.625654,-123.419213,102160,0,,Northbound East Saanich at Forest Park
102164,Southbound 8740 block West Saanich,48.619897,-123.466138,102164,0,,Southbound 8740 block West Saanich
102165,Northbound West Saanich at Theh Le Lum,48.620573,-123.465256,102165,0,,Northbound West Saanich at Theh Le Lum
102166,Eastbound E Sooke Rd at Raglan,48.364124,-123.673801,102166,0,,Eastbound E Sooke Rd at Raglan
102167,Westbound E Sooke Rd at Raglan,48.364445,-123.674314,102167,0,,Westbound E Sooke Rd at Raglan
102168,Westbound 5940 block Sooke,48.389054,-123.682749,102168,0,,Westbound 5940 block Sooke
102169,Southbound West Saanich at Theh Le Lum,48.621588,-123.464559,102169,0,,Southbound West Saanich at Theh Le Lum
102170,Eastbound 5920 block Sooke,48.389308,-123.681969,102170,0,,Eastbound 5920 block Sooke
102176,Southbound East Saanich at McTavish,48.629506,-123.420443,102176,0,,Southbound East Saanich at McTavish
102177,Northbound East Saanich at McTavish,48.629613,-123.420239,102177,0,,Northbound East Saanich at McTavish
102182,Southbound Kaltasin at Seabroom,48.382242,-123.689987,102182,0,,Southbound Kaltasin at Seabroom
102183,Westbound Sooke at Kaltasin,48.387361,-123.688712,102183,0,,Westbound Sooke at Kaltasin
102184,Eastbound Sooke at Kaltasin,48.387231,-123.688477,102184,0,,Eastbound Sooke at Kaltasin
102186,Eastbound Andover at Copper Mine,48.362988,-123.678546,102186,0,,Eastbound Andover at Copper Mine
102188,Northbound Lochside at Bakerview,48.632770,-123.408969,102188,0,,Northbound Lochside at Bakerview
102189,Southbound Kaltasin at Sooke,48.386537,-123.687898,102189,0,,Southbound Kaltasin at Sooke
102190,Southbound Lochside at Bakerview,48.632812,-123.409106,102190,0,,Southbound Lochside at Bakerview
102191,Southbound West Saanich at North Ridge,48.627070,-123.458099,102191,0,,Southbound West Saanich at North Ridge
102194,Northbound West Saanich at North Ridge,48.627675,-123.457886,102194,0,,Northbound West Saanich at North Ridge
102195,Northbound Copper Mine at Andover,48.363755,-123.678868,102195,0,,Northbound Copper Mine at Andover
102196,Southbound Kaltasin at Seabroom,48.383702,-123.689218,102196,0,,Southbound Kaltasin at Seabroom
102197,Northbound 2030 block Idlemore,48.384026,-123.691673,102197,0,,Northbound 2030 block Idlemore
102198,Northbound Lochside at Captains,48.636707,-123.404585,102198,0,,Northbound Lochside at Captains
102199,Eastbound 9320 block Willingdon,48.635166,-123.421315,102199,0,,Eastbound 9320 block Willingdon
102200,Southbound Lochside at Captains,48.636353,-123.405151,102200,0,,Southbound Lochside at Captains
102201,Southbound West Saanich at McTavish,48.630149,-123.458188,102201,0,,Southbound West Saanich at McTavish
102202,Westbound 9320 block Willingdon,48.635284,-123.421429,102202,0,,Westbound 9320 block Willingdon
102203,Northbound Glenidle at Idlemore,48.381582,-123.692112,102203,0,,Northbound Glenidle at Idlemore
102204,Northbound Canora at Summergate,48.636273,-123.417300,102204,0,,Northbound Canora at Summergate
102205,Southbound Lochside at Frost,48.637798,-123.403778,102205,0,,Southbound Lochside at Frost
102206,Northbound 9190 block West Saanich,48.631688,-123.458073,102206,0,,Northbound 9190 block West Saanich
102207,Northbound Lochside at Frost,48.638120,-123.403226,102207,0,,Northbound Lochside at Frost
102208,Southbound Canora at Summergate,48.636289,-123.417500,102208,0,,Southbound Canora at Summergate
102209,Southbound 6230 block Llanilar,48.365527,-123.690312,102209,0,,Southbound 6230 block Llanilar
102210,Southbound Llanilar at Hensbro,48.363183,-123.689585,102210,0,,Southbound Llanilar at Hensbro
102211,Legislature Terminus Bay A,48.418641,-123.368947,102211,0,,Legislature Terminus Bay A
102212,Westbound Sooke at Lazzar,48.387889,-123.698726,102212,0,,Westbound Sooke at Lazzar
102214,Eastbound Sooke at Lazzar,48.387724,-123.697583,102214,0,,Eastbound Sooke at Lazzar
102216,Eastbound Milburn at Aloha,48.416968,-123.476496,102216,0,,Eastbound Milburn at Aloha
102217,Northbound Fifth at Weiler,48.641324,-123.400248,102217,0,,Northbound Fifth at Weiler
102218,Southbound Canora at Northbrook,48.639990,-123.417658,102218,0,,Southbound Canora at Northbrook
102219,Eastbound Sunriver at Driftwood,48.395418,-123.718616,102219,0,,Eastbound Sunriver at Driftwood
102220,Northbound Canora at Norseman,48.640470,-123.417254,102220,0,,Northbound Canora at Norseman
102221,Southbound 9550 block Fifth,48.641653,-123.400445,102221,0,,Southbound 9550 block Fifth
102222,Northbound Epco at Weiler,48.641673,-123.410747,102222,0,,Northbound Epco at Weiler
102223,Eastbound Weiler Ave W at Canora,48.641250,-123.416465,102223,0,,Eastbound Weiler at Canora
102224,Southbound Epco at Weiler,48.641447,-123.410954,102224,0,,Southbound Epco at Weiler
102225,Westbound Weiler Ave W at Canora,48.641371,-123.416444,102225,0,,Westbound Weiler at Canora
102226,Westbound 1650 block Electra,48.640377,-123.431765,102226,0,,Westbound 1650 block Electra
102227,Northbound Fifth at Ocean,48.643998,-123.400205,102227,0,,Northbound Fifth at Ocean
